transaction_id,vendor,amount,category,date,payment_method,note
8accc161-8fc4-4cf4-af06-c30ab1828fbd,Iron Mountain,9.280000000000001,Storage,2025-02-04,Visa,Any never national indeed we.
a10f3b6f-67c7-486b-902a-b8bcda148e1d,Intel,43.57,Computer,2025-03-26,Apple Pay,Without either western six strategy ago.
e46bc121-6e5a-44a2-9fcd-af2231a29bed,Cincinnati Financial,5.2,Insurance,2025-01-13,PayPal,Bring social represent beyond.
5cbabab2-f45b-42a1-b1b7-0ec1274f4c6b,Kellogg Company,7.01,Groceries,2025-03-30,MasterCard,Mouth finally us live billion.
0eb9fa38-0f4e-4e1b-8cff-5a2ae3385c66,Campbell Soup Company,31.83,Groceries,2025-01-24,Visa,Direction relate threat friend yes its.
0d1c6cb8-8def-420a-bb70-0bde2b5907d7,Vertex Pharmaceuticals,47.09,Pharmacy,2025-06-13,PayPal,Green sell herself.
fb789703-12b5-469a-b026-f36fb246062e,Conagra Brands,42.22,Groceries,2025-05-26,Apple Pay,Speech listen sell service.
4cf00dd5-f169-48c5-ada2-d0f9763bdddd,Interpublic Group,10.16,Marketing,2025-06-28,Apple Pay,Again field federal professor test Congress.
919b49be-aba3-40bb-8f66-2ecc46855289,Danaher Corporation,49.82,Health,2025-06-09,PayPal,Second join old.
7efbb3fe-23d2-4c5d-883a-d35ecd1a7331,Broadridge Financial Solutions,10.83,FinanceCharges,2025-03-14,Apple Pay,Issue hit firm discuss.
eccaa85f-18d8-4f30-9243-deb85565d0c1,Mastercard,15.75,CreditCard,2025-02-08,AmEx,Field senior wind.
34d45a9f-c8e4-47d5-9c4f-f0f436fbeb7a,Zimmer Biomet,54.89,MedicalSupplies,2025-03-19,Apple Pay,Woman just team.
18be3150-afdc-4110-b2e5-0236b8e49fa4,T-Mobile US,41.95,PhoneBill,2025-03-03,PayPal,Another economy stop.
c510c6c5-4982-4304-b45e-89dc1326a7a7,Teleflex,75.68,MedicalSupplies,2025-02-20,PayPal,Billion sell parent sign.
3d1ad144-4409-404f-a2e6-4c9f8b4a4590,ViacomCBS,42.87,Media,2025-05-31,PayPal,Direction new head economy green.
2d1e5a7c-c967-46f3-a76b-5127e2577f16,Illumina,33.6,MedicalSupplies,2025-05-05,MasterCard,Police home lawyer indicate western.
fa60d830-dc5d-47e1-adfc-1057a9d6da1a,The Trade Desk,8.93,Advertising,2025-01-28,AmEx,Person pay music.
cbf4b707-802f-45f9-a525-8dcf085360dc,Seagate Technology,18.34,Computer,2025-02-27,PayPal,Respond become important environment little practice.
87b884fe-c258-430c-864a-5ff4534e7a88,"Nike, Inc.",12.33,Clothing,2025-05-10,AmEx,American green tell none candidate me.
6253cacf-85c6-4d19-955d-bb2ae5b0e36c,Huntington Bancshares,11.19,BankFees,2025-06-21,AmEx,Rule foot nothing.
433fcac3-3ae3-4126-96b9-fce8f4d2775f,Costco,144.49,Groceries,2025-05-02,AmEx,Raise provide young rise send certainly.
c7f88f6c-a6fc-4f70-85e4-5fb4c41c4965,Equifax,19.98,CreditCard,2025-02-22,Visa,South ok American pay sound edge.
e9873d2a-9677-4961-baaf-6c2acda2268c,Brown-Forman,89.04,Alcohol,2025-06-02,MasterCard,Success enter trade building wonder.
f0a9d068-a6dd-4780-b197-0791048f0c7f,Gartner,39.89,Consulting,2025-01-14,MasterCard,History church approach.
daff031c-11a7-4193-8160-129c91744106,PPL Corporation,63.35,Electric,2025-05-17,Visa,Fact attention north.
f1c96360-a937-4570-b656-bc16c853f49c,Henry Schein,27.94,MedicalSupplies,2025-03-28,AmEx,Rule range Congress goal imagine fund.
8ad2cf4c-548e-4a36-9709-c9e113dea99c,LyondellBasell,34.41,Chemicals,2025-03-13,PayPal,And according they arrive.
6237e823-0547-4fd5-9f19-f77fce136961,Amphenol,27.13,Electronics,2025-05-19,PayPal,Red quality none wrong talk western.
50327fff-6d94-4502-8e80-55870c525a82,General Electric,8.69,Electronics,2025-02-11,Visa,Let now nor film easy leave.
d4d03ba7-def0-4bb0-868c-1ae75e606918,Truist Financial,51.27,BankFees,2025-02-13,PayPal,Politics compare main hundred friend political.
018819a0-6363-474c-a4a6-b327184ac320,J.B. Hunt Transport Services,13.18,Delivery,2025-07-09,AmEx,Husband item later.
5b91d7e7-c7f6-4d6e-9260-505140ba189a,Ecolab,5.98,Cleaning,2025-04-02,PayPal,Recognize wind teach song team risk.
fe93df7c-3e56-46da-be22-34591c87c904,Lowe's,41.48,HomeImprovement,2025-02-21,Apple Pay,Player performance reason necessary me rather.
fe959ca7-3d07-4657-bb82-53c42790e8a6,ViacomCBS,7.8,Media,2025-05-15,PayPal,Memory couple room pick.
fb10d93a-b230-42bd-ac44-ee02c68aad27,Conagra Brands,112.84,Groceries,2025-05-02,PayPal,Happy series behind performance.
05c98e81-d4bc-4af2-80f8-2d00afea99a3,Johnson Controls,123.1,HomeImprovement,2025-07-03,PayPal,Entire several must.
05a1638d-1bf3-4a29-ba97-0e9fd933694f,Expedia Group,98.54,Travel,2025-01-20,PayPal,Especially career notice whose white.
fbea23bc-7a3a-4ed4-9599-81a7b8a4f231,Quanta Services,18.49,Utilities,2025-05-29,PayPal,Eye water hard.
34d2bed9-297f-47fa-bdd6-5929d7d7fc9a,WEC Energy Group,5.62,Electric,2025-06-08,Apple Pay,Others half have.
5f9b1ff2-c611-41ba-bd7a-c49cd580b555,Lockheed Martin,105.42,Defense,2025-07-04,PayPal,Hundred sister would show.
1b105af5-caae-4cfc-81f7-c9dd16772404,Mondelez International,22.36,Snacks,2025-02-16,Visa,Page herself recent.
e8298d5c-83e1-41e8-b8aa-0d80d73340e5,AT&T,136.03,PhoneBill,2025-01-27,PayPal,Level structure east.
9db3a805-533b-457c-8ba1-51d0423a118b,Brown & Brown,132.55,Insurance,2025-03-14,MasterCard,Wind name bit around.
3ada128a-1d2d-4b9d-87ec-a3e775dfd428,American Tower,76.7,Utilities,2025-05-05,PayPal,Begin a word visit part news.
d18e3662-37b4-4bac-bc3f-2cfe61b3b23e,Estee Lauder Companies,13.95,Cosmetics,2025-05-17,PayPal,Focus card ten service friend.
333dd7ab-575e-4eb5-a70d-d950ac3ec65a,Estee Lauder Companies,19.45,Cosmetics,2025-04-15,PayPal,Feel across value draw here.
5b72e722-a894-4907-a662-43516755e980,Domino's Pizza,76.19,DiningOut,2025-03-25,AmEx,Month poor partner against reveal there.
8492457a-9e38-49f1-bc5b-2000ab1114bd,Tesla,15.25,CarPayment,2025-06-20,PayPal,Raise certain catch.
a2f941b0-5e4f-4188-b0f6-07848a2995f9,Air Products & Chemicals,7.43,Supplies,2025-02-22,Visa,Inside control base.
568c71b7-5020-410e-8439-117c41f7b6ab,Zions Bancorporation,32.55,BankFees,2025-04-12,MasterCard,Safe particularly discover.
05a3fe10-f50c-4a4b-a631-45068b38c21e,NXP Semiconductors,110.05,Electronics,2025-06-23,Visa,Thank one entire research.
747d9eb3-74e9-41da-bc55-aed74216d2a2,Royal Caribbean Group,47.63,Travel,2025-07-03,MasterCard,Personal drop card yet.
4b3f9c94-9493-4343-8ef0-7e5fe1c92a43,Citigroup,33.76,BankFees,2025-07-05,Apple Pay,Capital particular lose leader property second.
42dbde8b-e525-47cc-be38-01dda9c624a1,CarMax,9.09,CarPayment,2025-05-10,MasterCard,Lose energy seven.
d2f5ca68-b636-403d-910d-e11a100265d5,IQVIA,38.18,MedicalSupplies,2025-01-20,Visa,Section wrong camera spring.
d8800083-1455-4d86-be2d-743e837dbe2f,McCormick & Company,184.42,Groceries,2025-05-16,PayPal,Adult financial hear beat between.
47de4f76-5777-4eb8-b431-42a007e62a7f,PNC Financial Services,6.04,BankFees,2025-05-06,AmEx,Believe and detail four do.
a548bc90-064f-475b-8f0e-3f6a5debce71,CDW,29.22,Electronics,2025-02-05,Apple Pay,Nation two world until time.
317875b0-d843-40df-8d8f-c00f33e38655,Rockwell Automation,83.94,Hardware,2025-06-11,MasterCard,Why state at.
cd1eb9d2-7bf9-4ba9-87f5-be13dd1a7e3b,Enphase Energy,54.0,Electric,2025-06-13,Apple Pay,Support ahead until less bill blood.
c16b2521-f432-463a-8a92-583d7b6d37bc,Align Technology,47.76,Health,2025-04-22,Apple Pay,What style week successful could sing.
b6628fc9-61cb-45b2-80b6-c5e201dacf35,Paychex,48.49,Payroll,2025-04-05,PayPal,Base take well student various.
59d7e6a6-4c31-48c8-9f1d-49e07ef64378,Xilinx,17.82,Electronics,2025-05-21,Visa,Ask of heart clear.
49a95c79-7236-465e-9a53-f0e6f44ea85f,Mondelez International,13.9,Snacks,2025-01-15,MasterCard,Collection nation base people list himself.
4c284376-5e83-4263-ac32-83fa77844bd6,Bath & Body Works,66.29,Beauty,2025-01-13,AmEx,Down top number decide huge.
2ded962c-3b33-4328-8de2-6d5214994ccb,Trane Technologies,66.45,HomeImprovement,2025-01-16,Apple Pay,Surface for work.
1d040ae8-71c4-4d70-af22-9ca549ce6126,Stryker Corporation,80.72,MedicalSupplies,2025-06-10,Apple Pay,Still ahead left high perhaps loss.
fcad3277-542c-4ff0-b1a2-00ae2de00fbd,Skyworks Solutions,97.78,Electronics,2025-06-30,AmEx,Recognize marriage wear want factor.
a18a02eb-cc5b-4d42-ba98-50128c1319a9,LKQ Corporation,28.64,CarMaintenance,2025-03-23,AmEx,Again away subject move term against.
45ffcbcc-bd4e-4d56-91f5-ebee42e4afbd,APA Corporation,27.85,Gas,2025-03-03,AmEx,Mission table control.
44b887b4-5710-49c9-8aa2-0a1609e57895,Advanced Micro Devices,64.04,Electronics,2025-03-25,PayPal,Experience enter fact up woman.
ca8ff020-eb46-4b41-b48b-ffb1d04879bc,Becton Dickinson,41.99,MedicalSupplies,2025-03-22,AmEx,Contain sell seem different article.
c8e35351-2e83-4df5-b461-fb6b745f86b4,Northern Trust,48.42,Investments,2025-03-15,MasterCard,Action girl standard.
46d890ce-e050-4d5d-801f-dabd008c223d,Howmet Aerospace,63.54,Aerospace,2025-05-26,Apple Pay,Hear training everybody world.
f44bd87a-3746-4d6a-b307-257e6620c43c,Occidental Petroleum,88.29,Gas,2025-05-02,Apple Pay,Society cell attention security agent.
4c4729f6-fdca-4341-b5a4-a54e10f88fda,SVB Financial,16.5,BankFees,2025-02-23,PayPal,Here college small.
bf57b0b9-e499-4541-a948-f459bdb281e7,Intuit,18.84,Software,2025-03-21,Apple Pay,Skin actually each run identify.
da161558-ecd7-4519-8466-c3b786fc7cc6,Discover Financial Services,8.95,CreditCard,2025-04-19,MasterCard,Do wife quality as happy.
2080b32d-5e56-49a6-b775-8ec64ca11ac0,Teleflex,34.54,MedicalSupplies,2025-06-18,AmEx,Responsibility who continue change.
2c91827f-5ef8-4bbf-a86b-c73328767d00,Unum Group,6.46,Insurance,2025-03-17,MasterCard,Before box final owner safe produce.
a8170319-a1f8-41ca-ada0-67a870cb13b4,Roper Technologies,25.06,Electronics,2025-03-14,Apple Pay,Bed later father second say finally.
860bb51d-571a-4eed-96b6-6fe5608b06c7,National Oilwell Varco,31.29,Gas,2025-01-20,PayPal,Understand style no future join.
2f02af74-c18f-4b0a-9d66-a563feacd907,Expedia Group,13.51,Travel,2025-07-03,PayPal,For fish leader treat visit bag.
e0294027-5c1a-4f66-a313-4a8f2dfb192d,Trane Technologies,35.75,HomeImprovement,2025-04-18,MasterCard,Computer expect continue rest pass.
44d5ba88-e4ba-4210-940a-640a63c09abe,JPMorgan Chase,6.24,BankFees,2025-05-17,AmEx,Employee politics eye.
8a10c4e2-f52b-4b9a-9c94-cdb7d0f52b81,Starbucks,6.52,Coffee,2025-05-05,AmEx,Pick fill often guess finish.
23196a58-7ac0-46e9-b5d1-6bdd5f858c3f,Dover Corporation,69.17,Maintenance,2025-02-08,AmEx,Site knowledge suddenly.
c83327b3-f9cb-466b-b738-c81824723ae9,Martin Marietta Materials,17.86,Construction,2025-07-08,Apple Pay,Read such election what number.
4e8dd3e3-1d2c-497d-9e76-96e91d54359c,Zebra Technologies,5.44,Electronics,2025-05-23,Visa,Form become drug wait.
81255c6c-34f9-4636-b365-41e9d9f8d45d,CSX,29.55,Transportation,2025-03-28,PayPal,Participant day million set worry threat.
1414c378-1af1-483b-a34f-0f86f62c702c,Martin Marietta Materials,58.79,Construction,2025-05-10,PayPal,Ready factor general matter.
1e2c0f19-930f-4716-83b7-da613c51e0af,NVIDIA,9.72,Electronics,2025-03-07,PayPal,Soldier later hear agreement.
a309941e-ca96-46fe-9c5a-41eb17b9d000,Southern Company,39.01,Electric,2025-07-06,Visa,Game market cause never also evening.
e4a8995f-86d3-4a69-86b7-288289a3a1aa,Eaton Corporation,8.57,Hardware,2025-05-15,PayPal,Word science whose evening.
ce562bfe-9827-4e02-95c8-43f483f5df5e,Philip Morris International,7.12,Tobacco,2025-05-09,AmEx,Outside rock several agree.
eae544ba-d5ff-4f7e-bf0e-d7b19b7f59a5,Organon & Co.,30.32,Pharmacy,2025-02-12,AmEx,Probably manage morning.
16cbc7b1-8adc-4835-823b-83c43f299595,IQVIA,31.12,MedicalSupplies,2025-02-19,Apple Pay,Career many up.
722b9b84-5d76-44ff-9f00-685bd3b40c39,F5 Networks,40.58,Software,2025-03-24,Apple Pay,Painting beyond shake.
ef3b7c68-e81a-4164-ad8b-8bbc82753e89,Evergy,51.8,Electric,2025-04-11,PayPal,Together allow worker everything mother.
f8b8de73-0c72-477f-972f-29619346a6da,Dish Network,148.94,Streaming,2025-04-23,AmEx,Remember happen onto.
2ad5f086-6a8b-4a13-b86b-8cacd90b1e22,Corning Inc.,29.05,Electronics,2025-06-10,MasterCard,Investment notice minute level nation.
c90ee060-654c-47e7-80fe-d9cf59bc74f5,EOG Resources,15.6,Gas,2025-06-10,Apple Pay,Read sense risk use age yet since.
ef306f0c-bc3a-46ce-abb5-9a3d1a623b1b,Zimmer Biomet,63.43,MedicalSupplies,2025-01-15,MasterCard,Action so age event.
23e42edb-7953-4ef7-bb41-85ca8bfee98c,Cigna,12.63,HealthInsurance,2025-05-16,PayPal,Laugh police indicate from.
d99be6f5-cd14-42ed-b3e3-7c8d001a40a4,Dominion Energy,23.12,Utilities,2025-02-10,Apple Pay,Plan personal site father end rate.
55add5d4-9c8b-4f1c-96ed-de4bf93a90b2,Monster Beverage,8.27,Drinks,2025-04-29,Visa,Walk none fill arm.
799d9883-d084-4605-8c50-17d2c6b23355,Teradyne,6.03,Electronics,2025-05-22,AmEx,Expert though thing design itself result.
cb7d763e-18a4-45e3-8b0f-f2ceb0670e08,CooperCompanies,131.5,Pharmacy,2025-04-09,MasterCard,Specific continue describe sign.
262e8f42-e59b-4142-99b3-5103c9901add,Edwards Lifesciences,72.31,MedicalSupplies,2025-07-07,Apple Pay,Bad important may street brother.
b96f52b4-c035-4a5c-8fd2-1ea1cfe2e9c1,Boston Properties,47.63,Rent,2025-05-01,Visa,Marriage blood community.
7a1418f8-25dc-430b-b35e-699311919d59,Ameriprise Financial,21.03,FinanceCharges,2025-02-19,AmEx,Agent well perhaps human well.
34c46a89-926c-4e38-bc77-eb462dce0526,Pioneer Natural Resources,7.61,Gas,2025-06-08,PayPal,Learn institution collection your skin.
3e2bd6f8-6b79-451a-92fa-35f338fd0524,Bath & Body Works,6.8,Beauty,2025-07-07,Apple Pay,Focus crime resource.
ee060142-39bc-43e5-b4cd-d1d72ca6656d,DTE Energy,11.52,Electric,2025-03-12,PayPal,Budget matter boy kid.
fec05585-f62f-4391-b1c4-bd1449e3cfc0,Huntington Bancshares,31.87,BankFees,2025-04-14,MasterCard,National teacher guess.
cf589202-0624-4fa2-997c-de1ee139a151,American Water Works,50.15,UtilitiesWater,2025-05-07,PayPal,Scene before social discover star.
59da04c4-a1c5-45bd-a8fd-0a7affcf12a3,Bio-Techne,43.18,Health,2025-06-24,PayPal,Glass charge stop black.
303f66d5-2efb-45c2-93af-ca8a1643e59e,Kaiser Aluminum,13.14,Manufacturing,2025-06-22,Apple Pay,Likely line mean response inside.
a3ca1889-e673-4035-a5f2-15d0145de82d,Noble Energy,123.92,Gas,2025-01-16,Visa,Whether industry other term note.
40e4ce48-9f68-4334-b145-ea1b48b181af,Cardinal Health,53.56,Pharmacy,2025-06-02,Apple Pay,Age likely little feel.
0aae7e52-b74c-4536-a397-2902dc98cc8f,Zebra Technologies,32.33,Electronics,2025-04-24,Visa,Interview term measure very.
7c1aba50-1204-411d-95a1-74c7332ae745,Danaher Corporation,37.84,Health,2025-06-10,Apple Pay,Fight degree bill thought daughter.
683a66e4-081f-436c-982f-0d8643e4ebf7,Schlumberger,21.76,Gas,2025-03-26,Apple Pay,Once hotel race interview.
a48dadbb-ab04-4f63-94d5-47372552b5d9,Monster Beverage,11.39,Drinks,2025-02-02,MasterCard,Trade forward among meet mind.
f24be28d-04f7-4bc2-9d55-f6ff1188ad61,Sherwin-Williams,17.6,Paint,2025-02-27,PayPal,Run allow finally note south.
f06cee52-3f6b-4aae-8c45-7f3cf1384dfd,Illumina,56.73,MedicalSupplies,2025-03-19,AmEx,Test rate already development everybody.
01770193-e661-4ebc-ba32-9d0ae7b7f455,Tyler Technologies,5.58,Software,2025-02-10,PayPal,Society contain analysis think.
b4046704-0c0d-4ef8-9adb-d458976c8601,Elevance Health,9.940000000000001,HealthInsurance,2025-02-15,Apple Pay,Law pick measure system reveal.
99a84175-8db3-4aa6-ba71-a9eeefbef5ac,Amgen,6.88,Pharmacy,2025-02-04,Visa,Ball bring board mention.
84102a8f-4800-4bf9-ada2-466b0eee5a98,Zebra Technologies,6.66,Electronics,2025-05-18,MasterCard,Law director bed body bill majority.
2f0f87e2-a50e-49ed-bb6e-17f732a7d334,Diamondback Energy,77.37,Gas,2025-01-22,Visa,Successful analysis choice.
01d1a599-64ce-4b9f-bed6-15f5191997ea,Carrier Global,48.65,Appliances,2025-05-10,MasterCard,Clear strong different page its.
25093199-72fa-44b1-a0c2-db8c53663427,Marriott International,25.71,Hotel,2025-06-21,MasterCard,Meet finish make continue.
3099482f-baf0-4f89-8e19-a3adef6e36e5,AbbVie,9.120000000000001,Pharmacy,2025-03-28,PayPal,Performance down time entire follow your.
64651dfa-c0a2-405e-9214-17e473ec28f3,Pfizer,27.06,Pharmacy,2025-02-08,PayPal,Hundred maybe necessary next cost.
1f3ba2c4-264b-4bdc-91d8-dd8a26585ba7,Eastman Chemical Company,25.66,Chemicals,2025-07-02,MasterCard,Economic start bag.
55cefc31-f6ec-49f5-81be-611538c18730,DuPont,7.61,Chemicals,2025-01-11,AmEx,Network learn south rest ball.
fe74d617-ff5e-4ac9-bc5c-b10fac0df097,Pool Corporation,22.76,OutdoorGear,2025-03-16,Visa,Subject myself nothing beat.
98ba04ce-17c3-452c-b6a5-4a37a9754373,PerkinElmer,20.33,MedicalSupplies,2025-05-12,AmEx,Sport ever speech cost commercial.
d0300412-c768-46d1-b133-5454f9f212de,Snap-on,38.27,Hardware,2025-01-31,Apple Pay,Write century ask trade see.
41e4b4c1-0745-40a1-b480-8588e8f4361b,Oracle Corporation,40.32,Software,2025-05-21,PayPal,Paper health institution yeah.
a21143c3-c8a0-4d21-ba39-c82c55af87c1,Bio-Techne,6.85,Health,2025-02-21,MasterCard,Whatever number machine upon building well.
56355a23-bb78-450f-a326-1da7e92b9f6d,"NVR, Inc.",18.78,Mortgage,2025-06-02,AmEx,Meeting college responsibility everyone or.
6fbfca83-d6d3-4b67-a5cf-73ae58d88af3,TE Connectivity,39.32,Electronics,2025-06-04,Visa,Voice throughout field officer box until.
424bfc38-2d07-4aa0-b5e1-e12209788e46,Amgen,27.98,Pharmacy,2025-05-29,AmEx,Reality relate police.
23178cce-7106-445d-9423-e139d6b7b455,Monolithic Power Systems,77.65,Electronics,2025-02-15,AmEx,Theory difficult director day guy.
a1eed1b1-78a8-480c-9dcc-09e96cc468f8,Humana,43.0,HealthInsurance,2025-06-09,PayPal,Single production oil.
9ed7654b-29ac-40a5-90cd-ffc1c7c4fee2,Pfizer,7.11,Pharmacy,2025-04-24,PayPal,Strong national none minute cultural.
b8a1a36b-0a2e-4b83-adc4-6fb3e2b4b23d,Xilinx,7.93,Electronics,2025-05-02,Apple Pay,Today local deep case read whom under.
93808727-ecc0-423a-85ff-faaaaa61bbba,Lumen Technologies,41.14,Internet,2025-03-06,PayPal,Hope product think a executive beyond.
b1d23d05-ad67-4320-a359-e486f1dcf0c7,Assurant,6.07,Insurance,2025-02-07,Visa,Scene because buy.
ef08c190-54c3-4ce5-a575-7c337484396d,Verisk Analytics,35.25,Analytics,2025-03-22,AmEx,To trial nation artist.
9dff4e4b-65e8-4ee4-8450-b15a4b50eb69,Motorola Solutions,112.69,Electronics,2025-05-07,Visa,Unit piece four that second occur.
515139c6-0fec-49ab-b89b-ad9e35654f12,AutoZone,34.27,CarMaintenance,2025-05-13,Apple Pay,Minute black into among free race.
dc4a77f9-dcc6-4181-b2ae-5bc3fee256ef,Mid-America Apartment Communities,19.65,Rent,2025-07-05,AmEx,Them themselves sport others truth.
d4bad3aa-a440-43ed-97bf-9ea408d769f6,Mettler-Toledo,41.23,MedicalSupplies,2025-06-30,MasterCard,Tonight two seek enter offer exactly.
7b8dc3dc-bf27-40b5-b886-c9583c0240d7,Invesco,24.52,Investments,2025-02-28,PayPal,Its Mrs result conference identify.
89a3d2fe-08fd-4d1c-9bcf-429d42c9ac76,Waters Corporation,31.55,MedicalSupplies,2025-04-30,MasterCard,Teacher mother among agent cold.
7227d7b7-8be0-48f3-b5a0-00f127ae070a,Microsoft,113.53,Software,2025-03-21,PayPal,Run writer heart begin campaign.
54b4e1d0-7f1c-4c11-95f7-02303c0bb84a,AutoZone,19.52,CarMaintenance,2025-03-12,AmEx,Increase join again clearly really politics.
e1cf4025-a0d5-4ef0-9b62-d51910f1de6f,Hasbro,129.96,Toys,2025-04-16,AmEx,Real produce camera party second place.
8b48f412-03e6-4ed9-9057-311c958641f2,Packaging Corporation of America,94.3,OfficeSupplies,2025-06-14,MasterCard,Thing already per.
f0eb2021-8f8b-4da2-8275-35459d3cc22e,Eversource Energy,8.72,Electric,2025-03-27,PayPal,Detail nice understand season address early.
b729df6b-4e9d-4dd5-beda-5148c0450c0d,DuPont,7.88,Chemicals,2025-01-22,PayPal,Beat analysis bad part nice.
d20b6dad-dd09-4df4-9826-81087acbc7a3,Sysco,9.25,Groceries,2025-02-20,Visa,Majority newspaper pick model.
aeaafab2-f60f-4abf-a451-32a6972a526d,Ingersoll Rand,5.74,Hardware,2025-06-18,AmEx,Fine opportunity me.
369acb35-421c-4b83-a953-45c3b9168e3a,DaVita Inc.,8.97,Health,2025-04-19,Visa,Machine thing fear letter.
56ef238b-08b9-4e1f-800e-e06bffc4e25e,Sempra Energy,45.95,Gas,2025-03-29,Apple Pay,Direction church whatever never turn so.
d000346f-f730-478f-bc4a-684b49ed869e,Target,7.95,Groceries,2025-07-10,Apple Pay,Spend glass officer water.
cc205848-5668-4be7-8133-2cb3863fe48f,International Paper,15.37,OfficeSupplies,2025-03-27,Visa,Recently year team full child.
2f729bf5-7312-4ba3-af7f-7c9df5930c37,Chubb Limited,74.54,Insurance,2025-02-28,AmEx,Draw almost foreign success.
9ec39c04-5f09-4573-9c3c-324497e8ee47,NextEra Energy,5.9399999999999995,Electric,2025-03-05,PayPal,Commercial itself operation catch both although.
e554311c-8e59-4c10-857b-41971029fd5d,Salesforce,67.38,Software,2025-06-27,MasterCard,Air our realize employee her another.
28dfb222-923e-4759-8f0e-8bad6e9e693f,Digital Realty,13.24,Internet,2025-02-20,MasterCard,Seem month some marriage player.
a0224ce7-9a3f-4900-a5fe-97805a53409b,WestRock,5.03,OfficeSupplies,2025-04-28,PayPal,Land pull game subject eat.
